fecha,activo,direction,monto,resultado,ganancia_perdida,rsi_9,rsi_14,sma_5,sma_20,cruce_sma,breakout,rsi_reversion,racha_actual,es_rebote,ciclo_martingala,payout_total,payout_multiplier,puntaje_estrategia,result_bin,trade_status,epoch,ts,ret_1m,ret_3m,ret_5m,slope_5m,rv_20,range_norm,bb_z,body_ratio,wick_imbalance,micro_trend_persist,ia_prob_en_juego,ia_prob_source,ia_decision_id,ia_gate_real,ia_modo_ack,ia_ready_ack
2026-03-16 18:24:08,1HZ10V,CALL,1.0,PENDIENTE,,58.85,59.8,9730.823999999999,9729.328500000001,1,1,0,0,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773703448,2026-03-16T23:24:08.042464+00:00,7.604336115764526e-05,0.00012434717731917206,-0.00012226169756757686,2.0861542660749736e-05,0.00017313277310990362,0.0002227587396300706,0.6562979780630557,0.7278106508881726,0.27218934911182735,-0.2,,,fulll46|1773703448|C1|1HZ10V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-16 18:25:41,1HZ10V,CALL,1.0,GANANCIA,0.95,58.85,59.8,9730.823999999999,9729.328500000001,1,1,0,0,0,1,1.95,1.95,0.666667,1,CERRADO,1773703448,2026-03-16T23:25:41.684962+00:00,7.604336115764526e-05,0.00012434717731917206,-0.00012226169756757686,2.0861542660749736e-05,0.00017313277310990362,0.0002227587396300706,0.6562979780630557,0.7278106508881726,0.27218934911182735,-0.2,0.6633333333333334,HUD,fulll46|1773703448|C1|1HZ10V|CALL|DEMO,0.6,LOW_DATA,True
2026-03-16 18:27:25,1HZ50V,CALL,1.0,PENDIENTE,,67.89,48.06,334488.206,333715.0335,1,1,0,1,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773703645,2026-03-16T23:27:25.346221+00:00,0.000534971469085201,0.0004928585286467341,0.0021406850988801526,0.00031815770508811654,0.0006665640512531541,0.0010248180609011422,1.7807071092569422,0.6956757305882089,0.3043242694117912,0.6,,,fulll46|1773703645|C1|1HZ50V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-16 18:28:59,1HZ50V,CALL,1.0,GANANCIA,0.95,67.89,48.06,334488.206,333715.0335,1,1,0,1,0,1,1.95,1.95,0.666667,1,CERRADO,1773703645,2026-03-16T23:28:59.138471+00:00,0.000534971469085201,0.0004928585286467341,0.0021406850988801526,0.00031815770508811654,0.0006665640512531541,0.0010248180609011422,1.7807071092569422,0.6956757305882089,0.3043242694117912,0.6,0.98,SENAL,fulll46|1773703645|C1|1HZ50V|CALL|DEMO,0.6,MODELO,True
2026-03-16 18:29:44,1HZ100V,CALL,1.0,PENDIENTE,,47.65,48.78,1758.8619999999999,1758.0905000000007,1,1,0,2,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773703784,2026-03-16T23:29:44.586250+00:00,0.001120744584016036,-0.00013636596078342762,0.0035414480587618257,-7.90283717540019e-05,0.0017161041919131342,0.002152543138346291,0.4104921674991133,0.7319148936169904,-0.12340425531912629,0.6,,,fulll46|1773703784|C1|1HZ100V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-16 18:31:18,1HZ100V,CALL,1.0,GANANCIA,0.95,47.65,48.78,1758.8619999999999,1758.0905000000007,1,1,0,2,0,1,1.95,1.95,0.666667,1,CERRADO,1773703784,2026-03-16T23:31:18.598227+00:00,0.001120744584016036,-0.00013636596078342762,0.0035414480587618257,-7.90283717540019e-05,0.0017161041919131342,0.002152543138346291,0.4104921674991133,0.7319148936169904,-0.12340425531912629,0.6,,NO_READY,fulll46|1773703784|C1|1HZ100V|CALL|DEMO,0.6,MODELO,False
2026-03-16 18:32:21,1HZ100V,CALL,1.0,PENDIENTE,,54.09,53.51,1759.6680000000001,1757.5735,1,1,0,3,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773703941,2026-03-16T23:32:21.145368+00:00,0.0010061219965553007,-1.1357054434351574e-05,0.0019743617463144456,0.00026652754951502524,0.0017618625386117755,0.002202994709943521,0.9994455424533952,0.771653543307112,-0.228346456692888,0.2,,,fulll46|1773703941|C1|1HZ100V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-16 18:33:54,1HZ100V,CALL,1.0,GANANCIA,0.95,54.09,53.51,1759.6680000000001,1757.5735,1,1,0,3,0,1,1.95,1.95,0.666667,1,CERRADO,1773703941,2026-03-16T23:33:54.700545+00:00,0.0010061219965553007,-1.1357054434351574e-05,0.0019743617463144456,0.00026652754951502524,0.0017618625386117755,0.002202994709943521,0.9994455424533952,0.771653543307112,-0.228346456692888,0.2,0.98,SENAL,fulll46|1773703941|C1|1HZ100V|CALL|DEMO,0.6,MODELO,True
2026-03-16 18:35:14,1HZ25V,CALL,1.0,PENDIENTE,,55.41,59.64,856835.3120000002,856041.5295,1,1,0,4,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773704114,2026-03-16T23:35:14.924517+00:00,9.386184157618014e-05,0.00044443901344955156,0.0010634948155197339,0.00020140976636127668,0.00025464465509490497,0.0004271674518177366,2.268828702083726,0.6081898318985482,0.06308938089409682,0.6,,,fulll46|1773704114|C1|1HZ25V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-16 18:36:48,1HZ25V,CALL,1.0,GANANCIA,0.95,55.41,59.64,856835.3120000002,856041.5295,1,1,0,4,0,1,1.95,1.95,0.666667,1,CERRADO,1773704114,2026-03-16T23:36:48.547220+00:00,9.386184157618014e-05,0.00044443901344955156,0.0010634948155197339,0.00020140976636127668,0.00025464465509490497,0.0004271674518177366,2.268828702083726,0.6081898318985482,0.06308938089409682,0.6,,NO_READY,fulll46|1773704114|C1|1HZ25V|CALL|DEMO,0.6,MODELO,False
