fecha,activo,direction,monto,resultado,ganancia_perdida,rsi_9,rsi_14,sma_5,sma_20,cruce_sma,breakout,rsi_reversion,racha_actual,es_rebote,ciclo_martingala,payout_total,payout_multiplier,puntaje_estrategia,result_bin,trade_status,epoch,ts,ret_1m,ret_3m,ret_5m,slope_5m,rv_20,range_norm,bb_z,body_ratio,wick_imbalance,micro_trend_persist,ia_prob_en_juego,ia_prob_source,ia_decision_id,ia_gate_real,ia_modo_ack,ia_ready_ack
2026-03-16 18:24:06,1HZ10V,CALL,1.0,PENDIENTE,,58.63,59.72,9730.813999999998,9729.326000000003,1,1,0,0,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773703446,2026-03-16T23:24:06.880674+00:00,7.090529621444745e-05,0.00011920886420670144,-0.0001273987436839794,1.98339008432418e-05,0.00017301797193308051,0.00022275988409779267,0.6450132982868513,0.6982248520709677,0.3017751479290323,-0.2,,,fulll48|1773703446|C1|1HZ10V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-16 18:25:40,1HZ10V,CALL,1.0,GANANCIA,0.95,58.63,59.72,9730.813999999998,9729.326000000003,1,1,0,0,0,1,1.95,1.95,0.666667,1,CERRADO,1773703446,2026-03-16T23:25:40.414009+00:00,7.090529621444745e-05,0.00011920886420670144,-0.0001273987436839794,1.98339008432418e-05,0.00017301797193308051,0.00022275988409779267,0.6450132982868513,0.6982248520709677,0.3017751479290323,-0.2,0.6633333333333334,HUD,fulll48|1773703446|C1|1HZ10V|CALL|DEMO,0.6,LOW_DATA,True
2026-03-16 18:27:25,1HZ50V,CALL,1.0,PENDIENTE,,67.89,48.06,334488.206,333715.0335,1,1,0,1,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773703645,2026-03-16T23:27:25.621390+00:00,0.000534971469085201,0.0004928585286467341,0.0021406850988801526,0.00031815770508811654,0.0006665640512531541,0.0010248180609011422,1.7807071092569422,0.6956757305882089,0.3043242694117912,0.6,,,fulll48|1773703645|C1|1HZ50V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-16 18:28:59,1HZ50V,CALL,1.0,GANANCIA,0.95,67.89,48.06,334488.206,333715.0335,1,1,0,1,0,1,1.95,1.95,0.666667,1,CERRADO,1773703645,2026-03-16T23:28:59.820785+00:00,0.000534971469085201,0.0004928585286467341,0.0021406850988801526,0.00031815770508811654,0.0006665640512531541,0.0010248180609011422,1.7807071092569422,0.6956757305882089,0.3043242694117912,0.6,0.98,SENAL,fulll48|1773703645|C1|1HZ50V|CALL|DEMO,0.6,MODELO,True
2026-03-16 18:29:45,1HZ100V,CALL,1.0,PENDIENTE,,48.3,49.22,1758.9279999999999,1758.1070000000004,1,1,0,2,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773703785,2026-03-16T23:29:45.739216+00:00,0.0013084835244856832,5.113723529373691e-05,0.003729640950773281,-4.150255155412946e-05,0.0017230835130169217,0.0021569240761529097,0.4880791869217094,0.8167330677290685,-0.1832669322709315,0.6,,,fulll48|1773703785|C1|1HZ100V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-16 18:31:19,1HZ100V,CALL,1.0,GANANCIA,0.95,48.3,49.22,1758.9279999999999,1758.1070000000004,1,1,0,2,0,1,1.95,1.95,0.666667,1,CERRADO,1773703785,2026-03-16T23:31:19.070396+00:00,0.0013084835244856832,5.113723529373691e-05,0.003729640950773281,-4.150255155412946e-05,0.0017230835130169217,0.0021569240761529097,0.4880791869217094,0.8167330677290685,-0.1832669322709315,0.6,0.98,SENAL,fulll48|1773703785|C1|1HZ100V|CALL|DEMO,0.6,MODELO,True
2026-03-16 18:32:21,1HZ100V,CALL,1.0,PENDIENTE,,54.28,53.62,1759.6860000000001,1757.578,1,1,0,3,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773703941,2026-03-16T23:32:21.624034+00:00,0.0010572807421428126,3.9749690520230515e-05,0.002025569976045897,0.00027675392086996717,0.0017634385308562524,0.0022055718482961117,1.0230263958583263,0.7794676806083828,-0.22053231939161724,0.2,,,fulll48|1773703941|C1|1HZ100V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-16 18:33:55,1HZ100V,CALL,1.0,GANANCIA,0.95,54.28,53.62,1759.6860000000001,1757.578,1,1,0,3,0,1,1.95,1.95,0.666667,1,CERRADO,1773703941,2026-03-16T23:33:55.149834+00:00,0.0010572807421428126,3.9749690520230515e-05,0.002025569976045897,0.00027675392086996717,0.0017634385308562524,0.0022055718482961117,1.0230263958583263,0.7794676806083828,-0.22053231939161724,0.2,0.98,SENAL,fulll48|1773703941|C1|1HZ100V|CALL|DEMO,0.6,MODELO,True
2026-03-16 18:34:59,1HZ100V,CALL,1.0,PENDIENTE,,53.75,50.28,1762.6119999999999,1757.9985000000001,1,1,0,4,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773704099,2026-03-16T23:34:59.543952+00:00,0.0004816628133641082,0.0031590729598126974,0.00354680474953534,0.0009866039718327048,0.0014414050986862438,0.0019588127645075626,2.015879419973041,0.876288659793696,-0.12371134020630398,0.6,,,fulll48|1773704099|C1|1HZ100V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-16 18:36:33,1HZ100V,CALL,1.0,PÉRDIDA,-1.0,53.75,50.28,1762.6119999999999,1757.9985000000001,1,1,0,4,0,1,1.95,1.95,0.666667,0,CERRADO,1773704099,2026-03-16T23:36:33.143734+00:00,0.0004816628133641082,0.0031590729598126974,0.00354680474953534,0.0009866039718327048,0.0014414050986862438,0.0019588127645075626,2.015879419973041,0.876288659793696,-0.12371134020630398,0.6,,NO_READY,fulll48|1773704099|C1|1HZ100V|CALL|DEMO,0.6,MODELO,False
2026-03-16 18:37:18,1HZ50V,CALL,2.0,PENDIENTE,,56.43,62.9,335043.54999999993,334556.36199999996,1,1,0,-1,0,2,3.91,1.955,0.666667,,PRE_TRADE,1773704238,2026-03-16T23:37:18.334290+00:00,0.0002574083369569078,0.0010041851498842286,4.083872905222238e-05,0.00023051630153752143,0.0007475982307877586,0.0010374098787317772,1.0725694277586073,0.8726440495423802,-0.1273559504576198,0.2,,,fulll48|1773704238|C2|1HZ50V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-16 18:38:51,1HZ50V,CALL,2.0,GANANCIA,1.91,56.43,62.9,335043.54999999993,334556.36199999996,1,1,0,-1,0,2,3.91,1.955,0.666667,1,CERRADO,1773704238,2026-03-16T23:38:51.852967+00:00,0.0002574083369569078,0.0010041851498842286,4.083872905222238e-05,0.00023051630153752143,0.0007475982307877586,0.0010374098787317772,1.0725694277586073,0.8726440495423802,-0.1273559504576198,0.2,,NO_READY,fulll48|1773704099|C1|1HZ100V|CALL|DEMO,0.6,MODELO,False
2026-03-16 18:39:37,1HZ50V,CALL,1.0,PENDIENTE,,53.77,65.05,335435.526,334817.87249999994,1,1,0,1,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773704377,2026-03-16T23:39:37.845225+00:00,0.0005935195282015211,0.002167278539839754,0.0029154812325169533,0.0007009901509358896,0.0007704241360520778,0.00106176001197539,1.7957141778365553,0.8246200607902661,0.17537993920973388,1.0,,,fulll48|1773704377|C1|1HZ50V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-16 18:41:11,1HZ50V,CALL,1.0,PÉRDIDA,-1.0,53.77,65.05,335435.526,334817.87249999994,1,1,0,1,0,1,1.95,1.95,0.666667,0,CERRADO,1773704377,2026-03-16T23:41:11.357103+00:00,0.0005935195282015211,0.002167278539839754,0.0029154812325169533,0.0007009901509358896,0.0007704241360520778,0.00106176001197539,1.7957141778365553,0.8246200607902661,0.17537993920973388,1.0,,NO_READY,fulll48|1773704377|C1|1HZ50V|CALL|DEMO,0.6,MODELO,False
2026-03-16 18:42:47,1HZ25V,CALL,2.0,PENDIENTE,,56.23,54.87,857673.7039999999,856698.1515,1,1,0,-1,0,2,3.91,1.955,0.666667,,PRE_TRADE,1773704567,2026-03-16T23:42:47.549443+00:00,0.0002772773292357396,0.0002461631243769137,0.0006806193020965716,0.00010543170389658185,0.00028649978023613304,0.0004667461599446136,1.6209760289672555,0.46232037193572767,-0.3993026204565553,0.6,,,fulll48|1773704567|C2|1HZ25V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-16 18:44:21,1HZ25V,CALL,2.0,GANANCIA,1.91,56.23,54.87,857673.7039999999,856698.1515,1,1,0,-1,0,2,3.91,1.955,0.666667,1,CERRADO,1773704567,2026-03-16T23:44:21.475615+00:00,0.0002772773292357396,0.0002461631243769137,0.0006806193020965716,0.00010543170389658185,0.00028649978023613304,0.0004667461599446136,1.6209760289672555,0.46232037193572767,-0.3993026204565553,0.6,,NO_READY,fulll48|1773704567|C2|1HZ25V|CALL|DEMO,0.6,MODELO,False
2026-03-16 18:47:07,1HZ50V,CALL,1.0,PENDIENTE,,43.46,50.91,335868.25800000003,335493.7745,1,1,0,1,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773704827,2026-03-16T23:47:07.735402+00:00,0.00022629011190214036,0.0005435842245682379,-0.0005026458819896077,-4.0718346179652766e-05,0.0007557602070057724,0.001004705441737185,0.9971734819858177,0.7403989560031267,0.22585756897826445,-0.2,,,fulll48|1773704827|C1|1HZ50V|CALL|BUOUMG8VGG7BUHW,,,
2026-03-16 18:48:40,1HZ50V,CALL,1.0,PÉRDIDA,-1.0,43.46,50.91,335868.25800000003,335493.7745,1,1,0,1,0,1,1.95,1.95,0.666667,0,CERRADO,1773704827,2026-03-16T23:48:40.878845+00:00,0.00022629011190214036,0.0005435842245682379,-0.0005026458819896077,-4.0718346179652766e-05,0.0007557602070057724,0.001004705441737185,0.9971734819858177,0.7403989560031267,0.22585756897826445,-0.2,,NO_READY,fulll48|1773704827|C1|1HZ50V|CALL|DEMO,0.6,MODELO,False
2026-03-16 18:49:25,1HZ75V,PUT,2.0,PENDIENTE,,58.43,46.38,4092.1,4094.4010000000003,1,1,0,-1,0,2,3.9,1.95,0.666667,,PRE_TRADE,1773704965,2026-03-16T23:49:25.789730+00:00,-0.0007088176920896168,-0.0014776027178120068,-0.0011604697581581024,-0.00023191026612252345,0.0010854284076155748,0.0015216275802336632,-1.3066990645691667,1.0,0.0,-0.2,,,fulll48|1773704965|C2|1HZ75V|PUT|BUOUMG8VGG7BUHW,,,
2026-03-16 18:50:59,1HZ75V,PUT,2.0,GANANCIA,1.9,58.43,46.38,4092.1,4094.4010000000003,1,1,0,-1,0,2,3.9,1.95,0.666667,1,CERRADO,1773704965,2026-03-16T23:50:59.032079+00:00,-0.0007088176920896168,-0.0014776027178120068,-0.0011604697581581024,-0.00023191026612252345,0.0010854284076155748,0.0015216275802336632,-1.3066990645691667,1.0,0.0,-0.2,,NO_READY,fulll48|1773704965|C2|1HZ75V|PUT|DEMO,0.6,MODELO,False
2026-03-16 18:51:43,1HZ75V,PUT,1.0,PENDIENTE,,43.9,44.71,4088.4479999999994,4093.4275000000002,1,1,0,1,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773705103,2026-03-16T23:51:43.805039+00:00,-0.001475160787633162,-0.002361096174339897,-0.0031286100520946415,-0.000726681616104694,0.0011428291873508334,0.001592876169834928,-2.102230752529072,0.7765957446808723,0.015957446808556635,-0.2,,,fulll48|1773705103|C1|1HZ75V|PUT|BUOUMG8VGG7BUHW,,,
2026-03-16 18:53:17,1HZ75V,PUT,1.0,GANANCIA,0.95,43.9,44.71,4088.4479999999994,4093.4275000000002,1,1,0,1,0,1,1.95,1.95,0.666667,1,CERRADO,1773705103,2026-03-16T23:53:17.710244+00:00,-0.001475160787633162,-0.002361096174339897,-0.0031286100520946415,-0.000726681616104694,0.0011428291873508334,0.001592876169834928,-2.102230752529072,0.7765957446808723,0.015957446808556635,-0.2,,NO_READY,fulll48|1773705103|C1|1HZ75V|PUT|DEMO,0.6,MODELO,False
2026-03-16 18:54:41,1HZ100V,PUT,1.0,PENDIENTE,,32.23,36.44,1759.3020000000001,1764.8085000000003,1,1,0,2,0,1,1.95,1.95,0.666667,,PRE_TRADE,1773705281,2026-03-16T23:54:41.996623+00:00,-0.002019674809662767,0.0007054031606612638,-0.001407827064339978,0.0005513550260273573,0.0011797742801538979,0.0018340718489418784,-1.3649726913691245,0.9312169312169332,0.05820105820106584,0.2,,,fulll48|1773705281|C1|1HZ100V|PUT|BUOUMG8VGG7BUHW,,,
2026-03-16 18:56:15,1HZ100V,PUT,1.0,PÉRDIDA,-1.0,32.23,36.44,1759.3020000000001,1764.8085000000003,1,1,0,2,0,1,1.95,1.95,0.666667,0,CERRADO,1773705281,2026-03-16T23:56:15.534416+00:00,-0.002019674809662767,0.0007054031606612638,-0.001407827064339978,0.0005513550260273573,0.0011797742801538979,0.0018340718489418784,-1.3649726913691245,0.9312169312169332,0.05820105820106584,0.2,,NO_READY,fulll48|1773705281|C1|1HZ100V|PUT|DEMO,0.6,MODELO,False
2026-03-16 18:57:17,1HZ100V,PUT,2.0,PENDIENTE,,35.17,33.12,1761.382,1763.7940000000003,1,1,0,-1,0,2,3.9,1.95,0.666667,,PRE_TRADE,1773705437,2026-03-16T23:57:17.829949+00:00,-0.0008112462557865478,0.0015694927012902772,0.0005965095668772182,8.232172237480671e-05,0.0012833089260913242,0.001934586820485324,-0.6246756469235889,0.701657458563547,-0.298342541436453,0.2,,,fulll48|1773705437|C2|1HZ100V|PUT|BUOUMG8VGG7BUHW,,,
